NGA,Longform.Name,PolityID,Variable,Value.From,Value.To,Date.From,Date.To,Date.Note,Comment,PolID Ascribed,Expert Review,References
Latium,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade with distant polities,present,,1,450,Dates are estimate according to Eivind's discussion of Roman finds at Qana.,"Eivind describes Roman amphorae found at Qana in Yemen which contained wine, wheat and garum and states the evidence for contacts with the Mediterranean from its occupation from the first century CE until the early fifth century (2014: 377).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Eivind/titleCreatorYear/items/UPDZQGPU/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Polities involved in long-distance trade involving agricultural goods,ye_himyar_2,,1,450,Dates are estimate according to Eivind's discussion of Roman finds at Qana.,"Eivind describes Roman amphorae found at Qana in Yemen which contained wine, wheat and garum and states the evidence for contacts with the Mediterranean from its occupation from the first century CE until the early fifth century (2014: 377).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Eivind/titleCreatorYear/items/UPDZQGPU/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Polities involved in long-distance trade involving agricultural goods,ye_himyar_1,,1,450,Dates are estimate according to Eivind's discussion of Roman finds at Qana.,"Eivind describes Roman amphorae found at Qana in Yemen which contained wine, wheat and garum and states the evidence for contacts with the Mediterranean from its occupation from the first century CE until the early fifth century (2014: 377).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Eivind/titleCreatorYear/items/UPDZQGPU/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Specialty luxury items involved in trade within polity,present,,-200,500,Dates are those given by Taelman in study (2023).,Taelman discusses the quarrying and distribution of marble throughout the Early Roman Empire until 500 CE and includes a map documenting this industry/evidence of trade (2023: 850).,Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Taelman/titleCreatorYear/items/AUBT5R3P/item-list
Latium,Roman Empire - Dominate,tr_roman_dominate,Manufactured goods involved in trade within polity,present,,285,394,Dates correspond to insights from expert Johannes PK - see comment.,"Discussions with expert Johannes Preiser-Kapeller confirmed that the Romans mined iron ore at Noricum until the fifth century, dates were clarified in email communication: The “ferrum Noricum” (iron from Noricum) was already traded widely by 100 BCE, and the iron deposits in the region were exploited under Roman rule until the 4 th /5 th century CE' (email communication 08/09/23).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,
Paris Basin,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade within polity,present,,285,394,Date span covers the Dominate period.,"Necipoglu describes cereals, vines and olive groves and the commercialisation of agriculture within the Byzantine economy, the focus of the chapter is tenth to fifteenth century Byzantium (2017: 439); expert review discussions with Johannes Preiser-Kapeller about the so-called 'triad' of Mediterranean agriculture highlighted that the dates for this could be expanded to include the entire Roman period: 'We would have to differentiate between the local and regional level, on which there was always exchange of agricultural products between neighbouring region, and the overregional exchange of bulk commodities like grain, which in the Roman period up to the 7 th century CE was largely state organized. After that time, the Eastern Roman (Byzantine) state still tried to supervise the trade especially in Constantinople, but transports were now largely privately organized' (email communication 08/09/23).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/The%20Byzantine%20Economy%20and%20the%20Sea/titleCreatorYear/items/CGZIPZ8H/item-list
Paris Basin,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade within polity,present,,394,619,Date span reflects start of Dominate period until the Persian conquest of Egypt in 619.,"Discussions with expert Johannes Preiser-Kapeller highlighted Egypt and Tunisia as important parts of the Roman Empire which supplied grain internally. Preiser-Kapeller clarified this coding in email communication following an expert review meeting: 'Egypt became of source of grain for Rome after becoming a Roman province in 30 BCE; after the foundation of Constantinople in 324/330 CE, the grain from Egypt was redirected there and was the main source of supply for the city until the already-mentioned conquests of Egypt by the Persians in 619 (reconquest by the Eastern Roman Empire in 628) and finally by the Arabs in 642 CE.' (Email communicaton 08/09/23).",Y,Y - reviewed in discussion with Johannes PK on 20/07/31,
Paris Basin,Roman Empire - Dominate,tr_roman_dominate,Specialty luxury items involved in trade within polity,present,,-200,500,Dates are those given by Taelman in study (2023).,Taelman discusses the quarrying and distribution of marble throughout the Early Roman Empire until 500 CE and includes a map documenting this industry/evidence of trade (2023: 850).,Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Taelman/titleCreatorYear/items/AUBT5R3P/item-list
Upper Egypt,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade within polity,present,,285,394,Date span covers the Dominate period.,"Necipoglu describes cereals, vines and olive groves and the commercialisation of agriculture within the Byzantine economy, the focus of the chapter is tenth to fifteenth century Byzantium (2017: 439); expert review discussions with Johannes Preiser-Kapeller about the so-called 'triad' of Mediterranean agriculture highlighted that the dates for this could be expanded to include the entire Roman period: 'We would have to differentiate between the local and regional level, on which there was always exchange of agricultural products between neighbouring region, and the overregional exchange of bulk commodities like grain, which in the Roman period up to the 7 th century CE was largely state organized. After that time, the Eastern Roman (Byzantine) state still tried to supervise the trade especially in Constantinople, but transports were now largely privately organized' (email communication 08/09/23).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/The%20Byzantine%20Economy%20and%20the%20Sea/titleCreatorYear/items/CGZIPZ8H/item-list
Upper Egypt,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade within polity,present,,394,619,Date span reflects start of Dominate period until the Persian conquest of Egypt in 619.,"Discussions with expert Johannes Preiser-Kapeller highlighted Egypt and Tunisia as important parts of the Roman Empire which supplied grain internally. Preiser-Kapeller clarified this coding in email communication following an expert review meeting: 'Egypt became of source of grain for Rome after becoming a Roman province in 30 BCE; after the foundation of Constantinople in 324/330 CE, the grain from Egypt was redirected there and was the main source of supply for the city until the already-mentioned conquests of Egypt by the Persians in 619 (reconquest by the Eastern Roman Empire in 628) and finally by the Arabs in 642 CE.' (Email communicaton 08/09/23).",Y,Y - reviewed in discussion with Johannes PK on 20/07/32,
Upper Egypt,Roman Empire - Dominate,tr_roman_dominate,Textiles involved in trade within polity,present,,285,394,Date span here represents the Roman Dominate period.,"Kelley writes that cotton was being grown in parts of north Africa, including the Egyptian oases by the early first millenium AD (2020: 278).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/items/7KPM7MVZ/library
Upper Egypt,Roman Empire - Dominate,tr_roman_dominate,Agricultural goods involved in trade with distant polities,present,,1,450,Dates are estimate according to Eivind's discussion of Roman finds at Qana.,"Eivind describes Roman amphorae found at Qana in Yemen which contained wine, wheat and garum and states the evidence for contacts with the Mediterranean from its occupation from the first century CE until the early fifth century (2014: 377).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Eivind/titleCreatorYear/items/UPDZQGPU/item-list
Upper Egypt,Roman Empire - Dominate,tr_roman_dominate,Polities involved in long-distance trade involving agricultural goods,ye_himyar_2,,1,450,Dates are estimate according to Eivind's discussion of Roman finds at Qana.,"Eivind describes Roman amphorae found at Qana in Yemen which contained wine, wheat and garum and states the evidence for contacts with the Mediterranean from its occupation from the first century CE until the early fifth century (2014: 377).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Eivind/titleCreatorYear/items/UPDZQGPU/item-list
Upper Egypt,Roman Empire - Dominate,tr_roman_dominate,Polities involved in long-distance trade involving agricultural goods,ye_himyar_1,,1,450,Dates are estimate according to Eivind's discussion of Roman finds at Qana.,"Eivind describes Roman amphorae found at Qana in Yemen which contained wine, wheat and garum and states the evidence for contacts with the Mediterranean from its occupation from the first century CE until the early fifth century (2014: 377).",Y,Y - reviewed in discussion with Johannes PK on 20/07/23,https://www.zotero.org/groups/1051264/seshat_databank/search/Eivind/titleCreatorYear/items/UPDZQGPU/item-list
