year_from|year_to|predecessor|successor|polity_new_ID|polity_old_ID|polity_long_form_name|conflict_name|contested|overturn|predecessor_assassination|intra_elite|military_revolt|popular_uprising|separatist_rebellion|external_invasion|external_interference
1468|1496|Al-Ashraf Qaitbay|Al-Nasir Muhammad IV|eg_mamluk_sultanate_3|EgMamBu|Egypt - Mamluk Sultanate III|None|A|A|A|A|A|A|A|A|A
1469|1481|Axayacatl|Tizoc|mx_aztec_emp|MxAztec|Aztec Empire|None|A|A|A|A|A|A|A|A|A
1469|1490|Matthias I (Matyáš I. Korvín)|Vladislaus II the Jagiellonian (Vladislav II. Jagellonský)|cz_bohemian_k_2|cz_bohemian_k_2|Kingdom of Bohemia - Luxembourgian and Jagiellonian Dynasty|None|P|A|A|A|P|A|A|P|A
1470|1470|Henry VI|Edward IV|gb_england_plantagenet|gb_england_plantagenet|Plantagenet England|None|P|P|P|P|IA|IA|IA|IA|IA
1470|1475|Dassa|Adjakpa|ni_allada_k|ni_allada_k|Allada||||||||||
1470|1483|Edward IV|Edward V|gb_england_plantagenet|gb_england_plantagenet|Plantagenet England|None|P|A|A|P|IA|IA|IA|A|A
1470|1486|Albrecht III Achilles|John Cicero|de_hohenzollern_1|de_brandenburg_1|Electorate of Brandenburg||A|A|A|A|A|A|A|A|A
1471|1472|Ibrahim I|Shah ud-Din|so_adal_sultanate|so_adal_sultanate|Adal Sultanate||||||||||
1471|1473|Nicolò Tron|Nicolò Marcello|it_venetian_rep_3|ItVenR3|Republic of Venice III||A|A|A|A|A|A|A|A|A
1471|1484|Sixtus IV (Francesco della Rovere)|Innocent VIII (Giambattistata Cibo)|it_papal_state_2|ItPapRn|Papal States - Renaissance Period|None|P|A|A|P|A|A|A|A|A
1471|1493|Túpac Inca Yupanqui|Huayna Capac|pe_inca_emp|PeInca*|Inca Empire|None|IA|IA|IA|IA|IA|IA|IA|IA|IA
1471|1516|Vladislaus II the Jagiellonian (Vladislav II. Jagellonský)|Louis the Jagiellonian (Ludvík Jagellonský)|cz_bohemian_k_2|cz_bohemian_k_2|Kingdom of Bohemia - Luxembourgian and Jagiellonian Dynasty|None|A|A|A|A|A|A|A|A|A
1472|1487|Shah ud-Din|Ibrahim II|so_adal_sultanate|so_adal_sultanate|Adal Sultanate||||||||||
1472|1504|Ali Ghajideni|Idris Katarkamabi|ni_bornu_emp|ni_bornu_emp|Kanem-Borno||||||||||
1473|1474|Nicolò Marcello|Pietro Mocenigo|it_venetian_rep_3|ItVenR3|Republic of Venice III||A|A|A|A|A|A|A|A|A
1473|1477|Ezoti|Olua|ni_benin_emp|ni_benin_emp|Benin Empire||IP|A|IA|IP|IA|IA|IA|IA|IA
1474|1476|Pietro Mocenigo|Andrea Vendramin|it_venetian_rep_3|ItVenR3|Republic of Venice III||A|A|A|A|A|A|A|A|A
1474|1481|Shams al-Din Yusuf Shah|Sikandar|bd_bengal_sultanate|BdBengl|Bengal Sultanate|||A|A|A|A|A|A|A|A
1474|1489|Ashikaga Yoshihisa|Ashikaga Yoshitane|jp_ashikaga|JpAshik|Ashikaga Shogunate|Kaga Rebellion|A|A|A|A|A|A|A|A|A
1474|1498|Girindrawardhana|Demak Sultanate|id_majapahit_k|IdMajap|Majapahit Kingdom||A|A|A|A|A|P|A|P|P
1474|1501|Kiggala|Kiyimbo|ug_buganda_k_1|Early Buganda copy|Buganda||IA|IA|IA|IA|IA|IA|IA|IA|IA
1475|1479|Mandughulun|Bayan Möngke Bolqu Jinong|mn_mongol_late|MnMongL|Late Mongols||A|A|IA|IA|IA|IA|IA|A|A
1475|1490|Adjakpa|Yessu|ni_allada_k|ni_allada_k|Allada||||||||||
1475|1503|Nyaika|Nyabugaro Ntare I|ug_nkore_k_1|Early Nkore|Nkore||||||||||
1476|1477|Sulaymān b. Muḥammad b. al-Ḥusayn|‘Abdallāh b. al-Ḥasan|tz_tana|tz_tana|Classic Tana||SU|SU|SU|SU|SU|SU|SU|SU|SU
1476|1478|Andrea Vendramin|Giovanni Mocenigo|it_venetian_rep_3|ItVenR3|Republic of Venice III||A|A|A|A|A|A|A|A|A
1477|1478|‘Abdallāh b. al-Ḥasan|‘Alī b. al-Ḥasan|tz_tana|tz_tana|Classic Tana||SU|SU|SU|SU|SU|SU|SU|SU|SU
1477|1481|Olua|Ozolua|ni_benin_emp|ni_benin_emp|Benin Empire||IA|A|IA|IP|IA|IA|IA|IA|IA
1478|1479|‘Alī b. al-Ḥasan|al-Ḥasan b. Sulaymān|tz_tana|tz_tana|Classic Tana||A|A|A|A|A|A|A|A|A
1478|1485|Giovanni Mocenigo|Marco Barbarigo|it_venetian_rep_3|ItVenR3|Republic of Venice III||A|A|A|A|A|A|A|A|A
1478|1490|Ya'qub|Baysunghur|ir_ak_koyunlu|IrAkKoy|Ak Koyunlu|None|P|IA|DIS|P|P|A|A|A|A
1478|1494|Eskender|Amda Seyon II|et_ethiopian_k|EtEthiK|Ethiopia Kingdom||P|IP|IP|P|P|A|A|IA|IA
1478|1519|Singhai Pararajasekaran|Sankili Segarajasekaran|sl_jaffa_k|sl_jaffa_k|Jaffna||P|A|A|P|A|A|A|A|A
1479|1485|al-Ḥasan b. Sulaymān|Sabḥat b. Muḥammad b. Sulaymān|tz_tana|tz_tana|Classic Tana||A|P|A|P|A|A|A|A|A
1479|1487|Bayan Möngke Bolqu Jinong|Batu Möngke Dayan|mn_mongol_late|MnMongL|Late Mongols||A|A|IA|IA|IA|IA|IA|A|A
1480|1480|Mavura Maobwe|Nyahuma Mukombero|zi_mutapa|zi_mutapa|Mutapa||||||||||
1480|1490|Nyahuma Mukombero|Changamire|zi_mutapa|zi_mutapa|Mutapa||||||||||
1480|1494|Changamire I|Changamire II|zi_torwa_rozvi|zi_torwa_rozvi|Torwa-Rozvi||||||||||
1481|1486|Jalal al-Din Fath Shah||bd_bengal_sultanate|BdBengl|Bengal Sultanate|||A|A|A|A|A|A|A|A
1481|1486|Tizoc|Ahuitzotl|mx_aztec_emp|MxAztec|Aztec Empire|None|P|A|IP|A|A|A|A|A|A
1481|1488|Tase Daagulen|Birayma Kuran Kan|se_jolof_emp|se_jolof_emp|Jolof Empire||||||||||
1481|1504|Ozolua|Esigie|ni_benin_emp|ni_benin_emp|Benin Empire||IA|IA|IA|IA|IA|IA|IA|IA|IA
1481|1512|Bayezit II|Selim I, the Grim|tr_ottoman_emp_1|TrOttm2|Ottoman Empire I|None|P|P|A|P|P|A|A|A|A
1481||Sikandar ||bd_bengal_sultanate|BdBengl|Bengal Sultanate|||A|A|P|A|A|A|A|A
1483|1483|Edward V|Richard III|gb_england_plantagenet|gb_england_plantagenet|Plantagenet England|None|P|P|A|P|IA|IA|IA|A|P
1483|1485|Richard III|Henry VII|gb_england_plantagenet|gb_england_plantagenet|Plantagenet England|None|P|P|P|P|IA|IA|IA|A|A
1483|1498|Charles VIII|Louis XII|fr_valois_k_2|FrValoL|French Kingdom - Late Valois|None|A|A|A|A|A|A|A|A|A
1484|1492|Innocent VIII (Giambattistata Cibo)|Alexander VI (Borgia)|it_papal_state_2|ItPapRn|Papal States - Renaissance Period|None|P|P|P|P|A|A|A|A|A
1485|1486|Marco Barbarigo|Agostino Barbarigo|it_venetian_rep_3|ItVenR3|Republic of Venice III||A|A|A|A|A|A|A|A|A
1485|1489|Sabḥat b. Muḥammad b. Sulaymān|al-Ḥasan b. Sulaymān|tz_tana|tz_tana|Classic Tana||A|A|A|A|A|A|A|A|A
1485|1509|Henry VII|Henry VIII|gb_england_tudor_and_early_stuart|GBEnglK|Tudor and Early Stuart England|None|A|A|A|A|A|A|A|A|A
1486|1490|Saif al-Din Firuz Shah|Shams al-Din Muzaffar Shah|bd_bengal_sultanate|BdBengl|Bengal Sultanate|||P|P|A|A|A|A|A|A
1486|1499|John Cicero|Joachim I Nestor|de_hohenzollern_1|de_brandenburg_1|Electorate of Brandenburg||A|A|A|A|A|A|A|A|A
1486|1501|Agostino Barbarigo|Leonardo Loredan|it_venetian_rep_3|ItVenR3|Republic of Venice III||A|A|A|A|A|A|A|A|A
1486|1502|Ahuitzotl|Moctezuma II|mx_aztec_emp|MxAztec|Aztec Empire|None|P|A|A|A|P|A|A|A|A
1486||Barbak Shah-zadah||bd_bengal_sultanate|BdBengl|Bengal Sultanate|||P|P|A|A|A|A|A|A
1487|1488|Ibrahim II|Muhammad II|so_adal_sultanate|so_adal_sultanate|Adal Sultanate||||||||||
1487|1505|Hongzhi Emperor (Hung Chih, Hsiao Tsung, Zhu Youcheng)|Zhengde Emperor (Cheng Te, Wu Tsung, Zhu Houzhao)|cn_ming_dyn|CnMing*|Great Ming|None|A|A|A|A|A|A|A|A|A
1487|1524|Batu Möngke Dayan|Bodi Alagh Khan|mn_mongol_late|MnMongL|Late Mongols||A|A|A|IA|IA|IA|IA|A|A
1488|1492|Birayma Kuran Kan|Bukaar Biye-Sungule|se_jolof_emp|se_jolof_emp|Jolof Empire||||||||||
1488|1518|Muhammad II|Usurper 1|so_adal_sultanate|so_adal_sultanate|Adal Sultanate||P|P|P|P|SU|IA|IA|IA|IA
1489|1490|al-Ḥasan b. Sulaymān|Ibrāhīm b. Muḥammad|tz_tana|tz_tana|Classic Tana||A|P|A|P|A|A|A|A|A
1489|1517|Sikandar Lodi|Ibrahim Lodi|in_delhi_sultanate|InDelh*|Delhi Sultanate|None|P|A|A|A|A|A|A|A|A
1489|1517|Al-Mansur Abd al-Wahhab bin Da'ud bin Tahir|Az-Zafir Amir II bin Abd al-Wahhab|ye_tahirid_dyn|YeTahir|Yemen - Tahirid Dynasty||P|A|A|P|P|A|A|A|A
1490|1493|Baysunghur|Rustam Beg|ir_ak_koyunlu|IrAkKoy|Ak Koyunlu|None|P|P|A|P|P|A|A|A|A
1490|1493|Ashikaga Yoshitane|Ashikaga Yoshizumi|jp_ashikaga|JpAshik|Ashikaga Shogunate|None|P|P|A|A|A|A|A|A|A
1490|1493|Shams al-Din Muzaffar Shah||bd_bengal_sultanate|BdBengl|Bengal Sultanate|||P|P|A|A|A|A|A|A
1490|1494|Changamire|Chikuyo Chisamarengu|zi_mutapa|zi_mutapa|Mutapa||||||||||
1490|1495|Yessu|Azoton|ni_allada_k|ni_allada_k|Allada||||||||||
1490|1495|Ibrāhīm b. Muḥammad|Muḥammad b. Kiwāb|tz_tana|tz_tana|Classic Tana||IP|P|A|P|A|A|A|A|A
1490|1516|Vladislaus II|Louis II|hu_later_dyn|hu_later_dyn|Hungary Kingdom - Anjou and Later Dynasties||A|A|A|A|A|A|A|A|A
1490|1520|Ntare I|Ruhinda II|tz_karagwe_k|Karagwe|Karagwe||||||||||
1492|1503|Alexander VI (Borgia)|Julius II (Della Rovere)|it_papal_state_2|ItPapRn|Papal States - Renaissance Period|None|P|A|A|P|A|A|A|A|A
1492|1506|John I Albert / Alexander Jagiellon|Sigismund I the Old|pl_jagiellonian_dyn|PlPoLit|Poland-Lithuania Kingdom||A|A|A|A|A|A|A|A|A
1492|1527|Bukaar Biye-Sungule|Birayma Dyeme-Kumba|se_jolof_emp|se_jolof_emp|Jolof Empire||||||||||
1493|1497|Rustam Beg|Ahmad Beg|ir_ak_koyunlu|IrAkKoy|Ak Koyunlu|None|P|P|A|P|P|A|A|A|A
1493|1513|Mbégan Ndour|Guiranokhap Ndong|se_saloum_k|se_saloum_k|Kingdom of Saloum||IA|IA|IA|IA|IA|IA|IA|IA|IA
1493|1519|Ala al-Din Husain Shah|Nasir al-Din Nusrat Shah|bd_bengal_sultanate|BdBengl|Bengal Sultanate|||P|P|A|A|A|A|P|A
1493|1519|Maximilian I|Charles I|at_habsburg_1|at_habsburg_1|Austria - Habsburg Dynasty I|None|A|A|A|A|A|A|A|A|A
1493|1527|Huayna Capac|Huáscar|pe_inca_emp|PeInca*|Inca Empire|None|IA|IA|IA|IA|IA|IA|IA|IA|IA
1494|1494|Amda Seyon II|Na'od|et_ethiopian_k|EtEthiK|Ethiopia Kingdom||P|P|SU|P|P|A|IP|IA|IA
1494|1508|Na'od|Lebna Dengel|et_ethiopian_k|EtEthiK|Ethiopia Kingdom||IP|IP|A|IP|A|A|A|P|IA
1494|1530|Chikuyo Chisamarengu|Neshangwe Munembire|zi_mutapa|zi_mutapa|Mutapa||||||||||
1494|1530|Changamire II|unknown|zi_torwa_rozvi|zi_torwa_rozvi|Torwa-Rozvi||||||||||
1495|1498|Azoton|Yessu|ni_allada_k|ni_allada_k|Allada||||||||||
1495|1499|Muḥammad b. Kiwāb|Fuḍayl b. Sulaymān|tz_tana|tz_tana|Classic Tana||P|A|A|P|A|A|A|A|A
1495|1521|Manuel I, the Fortunate|João III|pt_portuguese_emp_1|pt_portuguese_emp_1|Portuguese Empire - Renaissance Period||A|A|A|A|A|A|A|A|A
1495|1530|Shadda|Madi Gafo|et_kaffa_k|et_kaffa_k|Kingdom of Kaffa||SU|SU|SU|SU|SU|SU|SU|SU|SU
1496|1498|Al-Nasir Muhammad IV|Al-Zahir Qansuh I|eg_mamluk_sultanate_3|EgMamBu|Egypt - Mamluk Sultanate III|None|P|P|P|A|P|A|A|A|A
1497|1497|Ahmad Beg|Alvand Beg|ir_ak_koyunlu|IrAkKoy|Ak Koyunlu|None|P|P|A|P|P|A|A|A|A
1497|1501|Alvand Beg|Ismail I|ir_ak_koyunlu|IrAkKoy|Ak Koyunlu|Battle of Sharur|P|P|A|A|P|A|A|P|A
1498|1500|Al-Zahir Qansuh I|Al-Ashraf Qansuh II|eg_mamluk_sultanate_3|EgMamBu|Egypt - Mamluk Sultanate III|None|P|P|P|P|P|A|A|A|A
1498|1510|Yessu|Akonde|ni_allada_k|ni_allada_k|Allada||||||||||
1498|1515|Louis XII|Francis I|fr_valois_k_2|FrValoL|French Kingdom - Late Valois|None|A|A|A|A|A|A|A|A|A
1499|1509|Abdulahi|Mohamma Kisoki|ni_hausa_k|ni_hausa_k|Hausa bakwai||IA|IA|IA|IA|IA|IA|IA|IA|IA
1499|1535|Joachim I Nestor|Joachim II Hector|de_hohenzollern_1|de_brandenburg_1|Electorate of Brandenburg||A|A|A|A|A|A|A|A|A
1499||Fuḍayl b. Sulaymān|end of our polity dates|tz_tana|tz_tana|Classic Tana||SU||||||||
1501|1516|Al-Ashraf Qansuh II|Al-Ashraf Tumanbay II|eg_mamluk_sultanate_3|EgMamBu|Egypt - Mamluk Sultanate III|Battle of Marj Dabiq, Ottoman-Mamluk war|P|P|P|P|P|A|A|P|A
1501|1521|Leonardo Loredan|Antonio Grimani|it_venetian_rep_3|ItVenR3|Republic of Venice III||A|A|A|A|A|A|A|A|A
1501|1524|Ismail I|Tahmasp I|ir_safavid_emp|IrSafvd|Safavid Empire|None|P|IA|A|P|P|A|A|A|A
1501|1528|Kiyimbo|Kayima|ug_buganda_k_1|Early Buganda copy|Buganda||IA|IA|IA|IA|IA|IA|IA|IA|IA
1501||||gh_akan|GhAshnE|Akan - Pre-Ashanti||SU|SU|SU|SU|SU|SU|SU|SU|SU
1502|1520|Moctezuma II|Cuauhtémoc|mx_aztec_emp|MxAztec|Aztec Empire|Spanish Invasion|P|A|P|A|A|A|A|P|P
1503|1513|Julius II (Della Rovere)|Leo X (Medici)|it_papal_state_2|ItPapRn|Papal States - Renaissance Period|None|P|A|A|P|A|A|A|A|A
1503|1531|Nyabugaro Ntare I|Rushango|ug_nkore_k_1|Early Nkore|Nkore||||||||||
1504|1526|Idris Katarkamabi|Muhammad V Aminami|ni_bornu_emp|ni_bornu_emp|Kanem-Borno||||||||||
1504|1534|Amara Dunqas|Nayil|et_funj_sultanate|et_funj_sultanate|Funj Sultanate||SU|SU|SU|SU|SU|SU|SU|SU|SU
1504|1550|Esigie|Orhogbua|ni_benin_emp|ni_benin_emp|Benin Empire||IA|IA|IA|IA|IA|IA|IA|IA|IA
1505|1521|Zhengde Emperor (Cheng Te, Wu Tsung, Zhu Houzhao)|Jiajing Emperor (Chia Ching, Sheh Tsung, Zhu Houcong)|cn_ming_dyn|CnMing*|Great Ming|None|A|A|A|A|A|A|A|A|A
1505|1533|Vasily III|Ivan IV the Terrible|ru_moskva_rurik_dyn|RuMoskva|Grand Principality of Moscow, Rurikid Dynasty|None|A|A|A|A|A|A|A|A|A
1506|1516|Philip I|Charles I|es_spanish_emp_1|EsHabsb|Spanish Empire I||A|A|A|A|A|A|A|A|A
1506|1548|Sigismund I the Old|Sigismund II Augustus|pl_jagiellonian_dyn|PlPoLit|Poland-Lithuania Kingdom||A|A|A|A|A|A|A|A|A
1508|1512|Jam Firuz|Jam Salah-ah-Din|pk_samma_dyn|PkSind2|Sind - Samma Dynasty|||A|A|A|A|A|A|A|A
1508|1540|Lebna Dengel|Galawdewos|et_ethiopian_k|EtEthiK|Ethiopia Kingdom|Ethiopian-Adal War|P|IP|IA|IA|IA|A|A|P|P
1509|1547|Henry VIII|Edward VI|gb_england_tudor_and_early_stuart|GBEnglK|Tudor and Early Stuart England|None|A|A|A|A|A|A|A|A|A
1509|1565|Mohamma Kisoki|Yakufu|ni_hausa_k|ni_hausa_k|Hausa bakwai||P|P|A|P|IA|IA|IA|IA|IA
1510|1520|Akonde|Amamu|ni_allada_k|ni_allada_k|Allada||||||||||
1512|1513|Jam Salah-ah-Din|Jam Firuz|pk_samma_dyn|PkSind2|Sind - Samma Dynasty|||A|A|P|A|A|A|A|A
1512|1520|Selim I, the Grim|Suleyman I, the Magnificent|tr_ottoman_emp_2|TrOttm3|Ottoman Empire II|Celali Revolt|P|A|A|A|A|P|A|A|A
1512|1583|Eze Nri Fenenu|Eze Nri Agu|ni_nri_k|ni_nri_k|Ọ̀ràézè Ǹrì||A|A|A|A|A|A|A|A|A
1513|1520|Guiranokhap Ndong|Latmingué Diélèn Ndiaye|se_saloum_k|se_saloum_k|Kingdom of Saloum||IA|IA|IA|IA|IA|IA|IA|IA|IA
1513|1520|Jam Firuz|end of polity |pk_samma_dyn|PkSind2|Sind - Samma Dynasty|||P|A|A|A|A|A|A|A
1513|1521|Leo X (Medici)|Adrian VI (Dedel)|it_papal_state_2|ItPapRn|Papal States - Renaissance Period|None|A|A|A|A|A|A|A|A|A
1513|1535|Dengela Koli I|Dengela Koli II|se_great_fulo_emp|se_great_fulo_emp|Denyanke Kingdom||||||||||
1515|1547|Francis I|Henry II|fr_valois_k_2|FrValoL|French Kingdom - Late Valois|None|A|A|A|A|A|A|A|A|A
1516|1517|Al-Ashraf Tumanbay II|End of Mamluk Sultanate|eg_mamluk_sultanate_3|EgMamBu|Egypt - Mamluk Sultanate III|Ottoman-Mamluk war|P|P|P|P|P|A|A|P|A
1516|1526|Louis the Jagiellonian (Ludvík Jagellonský)|Ferdinand I|cz_bohemian_k_2|cz_bohemian_k_2|Kingdom of Bohemia - Luxembourgian and Jagiellonian Dynasty|None|P|A|P|A|A|A|A|P|A
1516|1526|Louis II|end of polity|hu_later_dyn|hu_later_dyn|Hungary Kingdom - Anjou and Later Dynasties|Battle of Mohács|P|P|P|A|A|A|A|P|A
1516|1556|Charles I|Philip II|es_spanish_emp_1|EsHabsb|Spanish Empire I||A|A|A|A|A|A|A|A|A
1517|1526|Ibrahim Lodi|Babur|in_delhi_sultanate|InDelh*|Delhi Sultanate|Moguls (Afghanistan)-India (Delhi), 1529|P|P|A|P|A|A|A|P|A
1518|1518|Usurper 1|Usurper 2|so_adal_sultanate|so_adal_sultanate|Adal Sultanate||IP|IP|IP|IP|IA|IA|IA|IA|IA
1518|1519|Usurper 2|Usurper 3|so_adal_sultanate|so_adal_sultanate|Adal Sultanate||IP|IP|IP|IP|IA|IA|IA|IA|IA
1519|1519|Usurper 3|Usurper 4|so_adal_sultanate|so_adal_sultanate|Adal Sultanate||IP|IP|IP|IP|IA|IA|IA|IA|IA
1519|1520|Usurper 4|Usurper 5|so_adal_sultanate|so_adal_sultanate|Adal Sultanate||IP|IP|IP|IP|IA|IA|IA|IA|IA
1519|1532|Nasir al-Din Nusrat Shah|Ala al-Din Firuz Shah|bd_bengal_sultanate|BdBengl|Bengal Sultanate|||A|A|A|A|A|A|P|A
1519|1556|Charles I|Philip II|es_spanish_emp_1|EsHabsb|Spanish Empire I|None|P|A|A|A|A|A|A|A|P
1519|1556|Charles I|Ferdinand I|at_habsburg_1|at_habsburg_1|Austria - Habsburg Dynasty I|None|A|A|A|A|A|A|A|A|A
1519|1565|Sankili Segarajasekaran|Puviraja Pandaram|sl_jaffa_k|sl_jaffa_k|Jaffna||IA|IA|IA|IA|IA|IA|IA|IA|IA
1520|1520|Usurper 5|Garad Aun|so_adal_sultanate|so_adal_sultanate|Adal Sultanate||IA|IA|IP|IP|IA|IA|IA|IA|IA
1520|1521|Cuauhtémoc|Tlacotzin|mx_aztec_emp|MxAztec|Aztec Empire|Spanish Invasion|P|P|P|A|A|A|A|P|A
1520|1525|Garad Aun|Abu Bakr|so_adal_sultanate|so_adal_sultanate|Adal Sultanate||P|P|P|P|IP|IA|IA|IA|IA
1520|1530|Amamu|Agagnon|ni_allada_k|ni_allada_k|Allada||||||||||
1520|1543|Latmingué Diélèn Ndiaye|Samba Lambour Ndiaye|se_saloum_k|se_saloum_k|Kingdom of Saloum||IA|IA|IA|IA|IA|IA|IA|IA|IA
1520|1550|Ruhinda II|Ntare II|tz_karagwe_k|Karagwe|Karagwe||||||||||
1520|1566|Suleyman I, the Magnificent|Selim II, the Sot|tr_ottoman_emp_2|TrOttm3|Ottoman Empire II|None|A|A|A|A|A|A|A|A|A
1521|1523|Antonio Grimani|Andrea Gritti|it_venetian_rep_3|ItVenR3|Republic of Venice III||A|A|A|A|A|A|A|A|A
1521|1557|João III|Sebastion|pt_portuguese_emp_1|pt_portuguese_emp_1|Portuguese Empire - Renaissance Period||A|A|A|A|A|A|A|A|A
1521|1567|Jiajing Emperor (Chia Ching, Sheh Tsung, Zhu Houcong)|Longqing Emperor (Zhu Zaiji , Lung Ch’ing, Mu Tsung)|cn_ming_dyn|CnMing*|Great Ming|None|A|A|A|A|A|A|A|A|A
1522|1523|Adrian VI (Dedel)|Clement VII (Medici)|it_papal_state_2|ItPapRn|Papal States - Renaissance Period|None|A|A|A|A|A|A|A|A|A
1523|1534|Clement VII (Medici)|Paul III (Farnese)|it_papal_state_3|ItPapM1|Papal States - Early Modern Period I|None|A|A|A|A|A|A|A|A|A
1523|1538|Andrea Gritti|Pietro Lando|it_venetian_rep_3|ItVenR3|Republic of Venice III||A|A|A|A|A|A|A|A|A
1524|1547|Bodi Alagh|Darayisun Gödeng|mn_mongol_late|MnMongL|Late Mongols||A|A|A|IA|IA|IA|IA|A|A
1524|1576|Tahmasp I|Ismail II|ir_safavid_emp|IrSafvd|Safavid Empire|None|P|SU|SU|P|P|A|A|A|A
1525|1526|Abu Bakr|'Umar ad-Din|so_adal_sultanate|so_adal_sultanate|Adal Sultanate||IA|IA|P|P|P|IA|IA|IA|IA
1526|1530|Babur|Humayun|in_mughal_emp|InMugl*|Mughal Empire|None|A|A|A|A|A|A|A|A|A
1526|1545|Muhammad V Aminami|Ali II Zainami|ni_bornu_emp|ni_bornu_emp|Kanem-Borno||||||||||
1527|1532|Huáscar|Atahualpa|pe_inca_emp|PeInca*|Inca Empire|None|P|P|P|P|A|A|A|A|A
1527|1543|Birayma Dyeme-Kumba|Leele Fuli Fak|se_jolof_emp|se_jolof_emp|Jolof Empire||||||||||
1528|1555|Kayima|Nakibinge|ug_buganda_k_1|Early Buganda copy|Buganda||IA|IA|IP|IP|IA|IA|IP|IA|IA
1529|1563|Viswanatha Nayak|Kumara Krishnappa Nayak|in_madurai_nayaks|in_madurai_nayaks|Nayaks of Madurai||P|A|A|A|A|IP|A|P|SU
1530|1540|Agagnon|Agbangba|ni_allada_k|ni_allada_k|Allada||||||||||
1530|1540|Humayun|Shir Shah Sur|in_mughal_emp|InMugl*|Mughal Empire|Afghans-India, 1540|P|P|A|P|P|A|P|A|A
1530|1550|Neshangwe Munembire|Chivere Nyasoro|zi_mutapa|zi_mutapa|Mutapa||||||||||
1530|1565|Madi Gafo|Bonga|et_kaffa_k|et_kaffa_k|Kingdom of Kaffa||SU|SU|SU|SU|SU|SU|SU|IP|IP
1530|1660|unknown|Changamire Dunbo|zi_torwa_rozvi|zi_torwa_rozvi|Torwa-Rozvi||||||||||
1531|1559|Rushango|Ntare II Kagwejegyerera|ug_nkore_k_1|Early Nkore|Nkore||||||||||
1532|1533|Atahualpa|end of polity|pe_inca_emp|PeInca*|Inca Empire|None|P|P|P|P|A|A|A|P|A
1532|1538|Ghiyath al-din Mahmud Shah||bd_bengal_sultanate|BdBengl|Bengal Sultanate|||P|P|A|A|A|A|A|A
1532|1560|Sevappa Nayak|Achuthappa Nayak|in_thanjavur_nayaks|in_thanjavur_nayaks|Nayaks of Thanjavur||P|U|A|A|A|A|A|A|IP
1532||Ala al-Din Firuz Shah||bd_bengal_sultanate|BdBengl|Bengal Sultanate|||A|A|P|A|A|A|A|A
1533|1584|Ivan IV the Terrible|Feodor I|ru_moskva_rurik_dyn|RuMoskva|Grand Principality of Moscow, Rurikid Dynasty|None|P|A|A|P|A|A|A|A|A
1534|1549|Paul III (Farnese)|Julius III (Giovanni Maria de Monte)|it_papal_state_3|ItPapM1|Papal States - Early Modern Period I|None|A|A|A|A|A|A|A|A|A
1534|1551|Nayil|Abd al-Qadir I|et_funj_sultanate|et_funj_sultanate|Funj Sultanate||SU|SU|SU|SU|SU|SU|SU|SU|SU
1535|1538|Dengela Koli II|unknown|se_great_fulo_emp|se_great_fulo_emp|Denyanke Kingdom||||||||||
1535|1571|Joachim II Hector|John George|de_hohenzollern_1|de_brandenburg_1|Electorate of Brandenburg||A|A|A|A|A|A|A|A|A
1538|1545|Pietro Lando|Francesco Donato|it_venetian_rep_3|ItVenR3|Republic of Venice III||A|A|A|A|A|A|A|A|A
1540|1545|Shir Shah Sur|Islam Shah|in_sur_emp|in_sur_emp|Sur Empire|None|P|A|A|P|P|A|A|A|A
1540|1550|Agbangba|Hueze|ni_allada_k|ni_allada_k|Allada||||||||||
1540|1559|Galawdewos|Menas|et_ethiopian_k|EtEthiK|Ethiopia Kingdom||P|IA|IA|P|P|A|A|P|IP
1543|1547|Samba Lambour Ndiaye|Séni Ndiémé Diélèn Ndiaye|se_saloum_k|se_saloum_k|Kingdom of Saloum||IA|IA|IA|IA|IA|IA|IA|IA|IA
1543|1549|Leele Fuli Fak|al-Buri Penda|se_jolof_emp|se_jolof_emp|Jolof Empire||||||||||
1545|1546|Ali II Zainami|Dunama V Ngumaramma|ni_bornu_emp|ni_bornu_emp|Kanem-Borno||||||||||
1545|1554|Islam Shah|Firuz Shah|in_sur_emp|in_sur_emp|Sur Empire|None|P|A|A|A|A|A|A|A|A
1546|1563|Dunama V Ngumaramma|Dala|ni_bornu_emp|ni_bornu_emp|Kanem-Borno||||||||||
1547|1550|Séni Ndiémé Diélèn Ndiaye|Lathilor Badiane|se_saloum_k|se_saloum_k|Kingdom of Saloum||IA|IA|IA|IA|IA|IA|IA|IA|IA
1547|1553|Edward VI|Lady Jane Grey|gb_england_tudor_and_early_stuart|GBEnglK|Tudor and Early Stuart England|None|P|A|A|P|A|A|A|A|A
1547|1557|Darayisun Gödeng|Tumen Jasaghtu|mn_mongol_late|MnMongL|Late Mongols||A|A|A|IA|IA|IA|IA|A|A
1547|1559|Henry II|Francis II|fr_valois_k_2|FrValoL|French Kingdom - Late Valois|None|A|A|A|A|A|A|A|A|A
1548|1569|Sigismund II Augustus|end of polity|pl_jagiellonian_dyn|PlPoLit|Poland-Lithuania Kingdom||A|A|A|A|A|A|A|A|A
1549|1549|Detye Fu-N'diogu|Amari|se_cayor_k|se_cayor_k|Kingdom of Cayor||A|A|A|A|A|A|A|A|A
1549|1593|Amari|Samba|se_cayor_k|se_cayor_k|Kingdom of Cayor||IA|IA|A|IA|IA|IA|IA|IA|IA
