variable_set|section|subsection|variable_name|polity_name|polity_new_ID|polity_old_ID|predecessor|successor|contested|overturn|predecessor_assassination|intra_elite|military_revolt|popular_uprising|separatist_rebellion|external_invasion|external_interference|name|transition_year|confidence|is_disputed|is_uncertain|expert_checked
Crisisdb|Power Transitions||Power Transition|Hungary Kingdom - Anjou and Later Dynasties|hu_later_dyn|hu_later_dyn|Louis II|end of polity|P|P|P|A|A|A|A|P|A|Battle of Mohács|1526|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Spanish Empire I|es_spanish_emp_1|EsHabsb|Charles I|Philip II|A|A|A|A|A|A|A|A|A||1556|Confident|||False
Crisisdb|Power Transitions||Power Transition|Delhi Sultanate|in_delhi_sultanate|InDelh*|Ibrahim Lodi|Babur|P|P|A|P|A|A|A|P|A|Moguls (Afghanistan)-India (Delhi), 1529|1526|Confident|||False
Crisisdb|Power Transitions||Power Transition|Adal Sultanate|so_adal_sultanate|so_adal_sultanate|Usurper 1|Usurper 2|IP|IP|IP|IP|IA|IA|IA|IA|IA||1518|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Adal Sultanate|so_adal_sultanate|so_adal_sultanate|Usurper 2|Usurper 3|IP|IP|IP|IP|IA|IA|IA|IA|IA||1519|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Adal Sultanate|so_adal_sultanate|so_adal_sultanate|Usurper 3|Usurper 4|IP|IP|IP|IP|IA|IA|IA|IA|IA||1519|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Adal Sultanate|so_adal_sultanate|so_adal_sultanate|Usurper 4|Usurper 5|IP|IP|IP|IP|IA|IA|IA|IA|IA||1520|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Bengal Sultanate|bd_bengal_sultanate|BdBengl|Nasir al-Din Nusrat Shah|Ala al-Din Firuz Shah||A|A|A|A|A|A|P|A||1532|Confident|||False
Crisisdb|Power Transitions||Power Transition|Austria - Habsburg Dynasty I|at_habsburg_1|at_habsburg_1|Charles I|Ferdinand I|A|A|A|A|A|A|A|A|A|None|1556|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Spanish Empire I|es_spanish_emp_1|EsHabsb|Charles I|Philip II|P|A|A|A|A|A|A|A|P|None|1556|Confident|||False
Crisisdb|Power Transitions||Power Transition|Jaffna|sl_jaffa_k|sl_jaffa_k|Sankili Segarajasekaran|Puviraja Pandaram|IA|IA|IA|IA|IA|IA|IA|IA|IA||1565|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Adal Sultanate|so_adal_sultanate|so_adal_sultanate|Usurper 5|Garad Aun|IA|IA|IP|IP|IA|IA|IA|IA|IA||1520|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Aztec Empire|mx_aztec_emp|MxAztec|Cuauhtémoc|Tlacotzin|P|P|P|A|A|A|A|P|A|Spanish Invasion|1521|Confident|||False
Crisisdb|Power Transitions||Power Transition|Adal Sultanate|so_adal_sultanate|so_adal_sultanate|Garad Aun|Abu Bakr|P|P|P|P|IP|IA|IA|IA|IA||1525|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Allada|ni_allada_k|ni_allada_k|Amamu|Agagnon|||||||||||1530|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|se_saloum_k|Latmingué Diélèn Ndiaye|Samba Lambour Ndiaye|IA|IA|IA|IA|IA|IA|IA|IA|IA||1543|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Karagwe|tz_karagwe_k|Karagwe|Ruhinda II|Ntare II|||||||||||1550|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ottoman Empire II|tr_ottoman_emp_2|TrOttm3|Suleyman I, the Magnificent|Selim II, the Sot|A|A|A|A|A|A|A|A|A|None|1566|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|ItVenR3|Antonio Grimani|Andrea Gritti|A|A|A|A|A|A|A|A|A||1523|Confident|||False
Crisisdb|Power Transitions||Power Transition|Portuguese Empire - Renaissance Period|pt_portuguese_emp_1|pt_portuguese_emp_1|João III|Sebastion|A|A|A|A|A|A|A|A|A||1557|Confident|||False
Crisisdb|Power Transitions||Power Transition|Great Ming|cn_ming_dyn|CnMing*|Jiajing Emperor (Chia Ching, Sheh Tsung, Zhu Houcong)|Longqing Emperor (Zhu Zaiji , Lung Ch’ing, Mu Tsung)|A|A|A|A|A|A|A|A|A|None|1567|Confident|||False
Crisisdb|Power Transitions||Power Transition|Papal States - Renaissance Period|it_papal_state_2|ItPapRn|Adrian VI (Dedel)|Clement VII (Medici)|A|A|A|A|A|A|A|A|A|None|1523|Confident|||False
Crisisdb|Power Transitions||Power Transition|Papal States - Early Modern Period I|it_papal_state_3|ItPapM1|Clement VII (Medici)|Paul III (Farnese)|A|A|A|A|A|A|A|A|A|None|1534|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|ItVenR3|Andrea Gritti|Pietro Lando|A|A|A|A|A|A|A|A|A||1538|Confident|||False
Crisisdb|Power Transitions||Power Transition|Late Mongols|mn_mongol_late|MnMongL|Bodi Alagh|Darayisun Gödeng|A|A|A|IA|IA|IA|IA|A|A||1547|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Safavid Empire|ir_safavid_emp|IrSafvd|Tahmasp I|Ismail II|P|SU|SU|P|P|A|A|A|A|None|1576|Confident|||False
Crisisdb|Power Transitions||Power Transition|Adal Sultanate|so_adal_sultanate|so_adal_sultanate|Abu Bakr|'Umar ad-Din|IA|IA|P|P|P|IA|IA|IA|IA||1526|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mughal Empire|in_mughal_emp|InMugl*|Babur|Humayun|A|A|A|A|A|A|A|A|A|None|1530|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kanem-Borno|ni_bornu_emp|ni_bornu_emp|Muhammad V Aminami|Ali II Zainami|||||||||||1545|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Inca Empire|pe_inca_emp|PeInca*|Huáscar|Atahualpa|P|P|P|P|A|A|A|A|A|None|1532|Confident|||False
Crisisdb|Power Transitions||Power Transition|Jolof Empire|se_jolof_emp|se_jolof_emp|Birayma Dyeme-Kumba|Leele Fuli Fak|||||||||||1543|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Buganda|ug_buganda_k_1|Early Buganda copy|Kayima|Nakibinge|IA|IA|IP|IP|IA|IA|IP|IA|IA||1555|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Nayaks of Madurai|in_madurai_nayaks|in_madurai_nayaks|Viswanatha Nayak|Kumara Krishnappa Nayak|P|A|A|A|A|IP|A|P|SU||1563|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mughal Empire|in_mughal_emp|InMugl*|Humayun|Shir Shah Sur|P|P|A|P|P|A|P|A|A|Afghans-India, 1540|1540|Confident|||False
Crisisdb|Power Transitions||Power Transition|Allada|ni_allada_k|ni_allada_k|Agagnon|Agbangba|||||||||||1540|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|zi_mutapa|Neshangwe Munembire|Chivere Nyasoro|||||||||||1550|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Kaffa|et_kaffa_k|et_kaffa_k|Madi Gafo|Bonga|SU|SU|SU|SU|SU|SU|SU|IP|IP||1565|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Torwa-Rozvi|zi_torwa_rozvi|zi_torwa_rozvi|unknown|Changamire Dunbo|||||||||||1660|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Nkore|ug_nkore_k_1|Early Nkore|Rushango|Ntare II Kagwejegyerera|||||||||||1559|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Inca Empire|pe_inca_emp|PeInca*|Atahualpa|end of polity|P|P|P|P|A|A|A|P|A|None|1533|Confident|||False
Crisisdb|Power Transitions||Power Transition|Bengal Sultanate|bd_bengal_sultanate|BdBengl|Ghiyath al-din Mahmud Shah|||P|P|A|A|A|A|A|A||1538|Confident|||False
Crisisdb|Power Transitions||Power Transition|Nayaks of Thanjavur|in_thanjavur_nayaks|in_thanjavur_nayaks|Sevappa Nayak|Achuthappa Nayak|P|U|A|A|A|A|A|A|IP||1560|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Bengal Sultanate|bd_bengal_sultanate|BdBengl|Ala al-Din Firuz Shah|||A|A|P|A|A|A|A|A|||Confident|||False
Crisisdb|Power Transitions||Power Transition|Grand Principality of Moscow, Rurikid Dynasty|ru_moskva_rurik_dyn|RuMoskva|Ivan IV the Terrible|Feodor I|P|A|A|P|A|A|A|A|A|None|1584|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Papal States - Early Modern Period I|it_papal_state_3|ItPapM1|Paul III (Farnese)|Julius III (Giovanni Maria de Monte)|A|A|A|A|A|A|A|A|A|None|1549|Confident|||False
Crisisdb|Power Transitions||Power Transition|Funj Sultanate|et_funj_sultanate|et_funj_sultanate|Nayil|Abd al-Qadir I|SU|SU|SU|SU|SU|SU|SU|SU|SU||1551|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Denyanke Kingdom|se_great_fulo_emp|se_great_fulo_emp|Dengela Koli II|unknown|||||||||||1538|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Electorate of Brandenburg|de_hohenzollern_1|de_brandenburg_1|Joachim II Hector|John George|A|A|A|A|A|A|A|A|A||1571|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|ItVenR3|Pietro Lando|Francesco Donato|A|A|A|A|A|A|A|A|A||1545|Confident|||False
Crisisdb|Power Transitions||Power Transition|Sur Empire|in_sur_emp|in_sur_emp|Shir Shah Sur|Islam Shah|P|A|A|P|P|A|A|A|A|None|1545|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Allada|ni_allada_k|ni_allada_k|Agbangba|Hueze|||||||||||1550|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ethiopia Kingdom|et_ethiopian_k|EtEthiK|Galawdewos|Menas|P|IA|IA|P|P|A|A|P|IP||1559|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|se_saloum_k|Samba Lambour Ndiaye|Séni Ndiémé Diélèn Ndiaye|IA|IA|IA|IA|IA|IA|IA|IA|IA||1547|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Jolof Empire|se_jolof_emp|se_jolof_emp|Leele Fuli Fak|al-Buri Penda|||||||||||1549|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kanem-Borno|ni_bornu_emp|ni_bornu_emp|Ali II Zainami|Dunama V Ngumaramma|||||||||||1546|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Sur Empire|in_sur_emp|in_sur_emp|Islam Shah|Firuz Shah|P|A|A|A|A|A|A|A|A|None|1554|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kanem-Borno|ni_bornu_emp|ni_bornu_emp|Dunama V Ngumaramma|Dala|||||||||||1563|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|se_saloum_k|Séni Ndiémé Diélèn Ndiaye|Lathilor Badiane|IA|IA|IA|IA|IA|IA|IA|IA|IA||1550|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|England Tudor-Stuart|gb_tudor_stuart|GBEnglK|Edward VI|Lady Jane Grey|P|A|A|P|A|A|A|A|A|None|1553|Confident|||False
Crisisdb|Power Transitions||Power Transition|Late Mongols|mn_mongol_late|MnMongL|Darayisun Gödeng|Tumen Jasaghtu|A|A|A|IA|IA|IA|IA|A|A||1557|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|French Kingdom - Late Valois|fr_valois_k_2|FrValoL|Henry II|Francis II|A|A|A|A|A|A|A|A|A|None|1559|Confident|||False
Crisisdb|Power Transitions||Power Transition|Poland-Lithuania Kingdom|pl_jagiellonian_dyn|PlPoLit|Sigismund II Augustus|end of polity|A|A|A|A|A|A|A|A|A||1569|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|se_cayor_k|Detye Fu-N'diogu|Amari|A|A|A|A|A|A|A|A|A||1549|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Cayor|se_cayor_k|se_cayor_k|Amari|Samba|IA|IA|A|IA|IA|IA|IA|IA|IA||1593|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Papal States - Early Modern Period I|it_papal_state_3|ItPapM1|Julius III (Giovanni Maria de Monte)|Paul IV (Gian Pietro Carafa)|A|A|A|A|A|A|A|A|A|None|1555|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|se_saloum_k|Lathilor Badiane|Walboumy Diélèn Ndiaye|IA|IA|IA|IA|IA|IA|IA|IA|IA||1559|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Baol|se_baol_k|se_baol_k|Niokhor|Amari|||||||||||1560|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|zi_mutapa|Chivere Nyasoro|Negomo Chisamhuru|||||||||||1560|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Allada|ni_allada_k|ni_allada_k|Hueze|Agbande|||||||||||1560|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Hawaii II|us_hawaii_2|Hawaii2|Līloa|Hākau|P|A|A|P|A|A|A|A|A|None|1570|Confident|||False
Crisisdb|Power Transitions||Power Transition|Karagwe|tz_karagwe_k|Karagwe|Ntare II|Ruhinda III|||||||||||1575|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Benin Empire|ni_benin_emp|ni_benin_emp|Orhogbua|Ehengbuda|IA|IA|IA|IA|IA|IA|IA|IA|IA||1578|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Funj Sultanate|et_funj_sultanate|et_funj_sultanate|Abd al-Qadir I|Amara II|SU|SU|SU|SU|SU|SU|SU|SU|SU||1558|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|England Tudor-Stuart|gb_tudor_stuart|GBEnglK|Lady Jane Grey|Mary I|P|P|A|P|A|P|A|A|A|None|1553|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|ItVenR3|Francesco Donato|Marcantonio Trivisan|A|A|A|A|A|A|A|A|A||1553|Confident|||False
Crisisdb|Power Transitions||Power Transition|England Tudor-Stuart|gb_tudor_stuart|GBEnglK|Mary I|Elizabeth I|A|A|A|A|A|A|A|A|A|None|1558|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|ItVenR3|Marcantonio Trivisan|Francesco Venier|A|A|A|A|A|A|A|A|A||1554|Confident|||False
Crisisdb|Power Transitions||Power Transition|Sur Empire|in_sur_emp|in_sur_emp|Firuz Shah|Muhammad Adil|P|P|P|P|A|A|A|A|A|None|1554|Confident|||False
Crisisdb|Power Transitions||Power Transition|Sur Empire|in_sur_emp|in_sur_emp|Muhammad Adil|Ibrahim III|P|P|A|A|P|A|A|A|A|None|1555|Confident|||False
Crisisdb|Power Transitions||Power Transition|Saadi Sultanate|ma_saadi_sultanate|MaSaadi|Mohammed al-Shaykh|Abdallah al-Ghalib|P|A|P|IA|IA|IA|IA|P|P||1557|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Sur Empire|in_sur_emp|in_sur_emp|Ibrahim III|Sikandar III|P|P|A|A|P|A|A|A|A|None|1555|Confident|||False
Crisisdb|Power Transitions||Power Transition|Mughal Empire|in_mughal_emp|InMugl*|Humayun|Akbar|P|A|A|A|A|A|A|P|A|None|1556|Confident|||False
Crisisdb|Power Transitions||Power Transition|Papal States - Early Modern Period I|it_papal_state_3|ItPapM1|Paul IV (Gian Pietro Carafa)|Pius IV (de' Medici)|P|A|A|A|A|P|A|A|A|None|1559|Confident|||False
Crisisdb|Power Transitions||Power Transition|Buganda|ug_buganda_k_1|Early Buganda copy|Nakibinge|Mulundo; Jemba; Suna I|IA|IA|IA|IA|IA|IA|IA|IA|IA||1582|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|ItVenR3|Francesco Venier|Lorenzo Priuli|A|A|A|A|A|A|A|A|A||1556|Confident|||False
Crisisdb|Power Transitions||Power Transition|Sur Empire|in_sur_emp|in_sur_emp|Sikandar III|Humayun|P|P|A|A|A|A|A|P|A|Moguls-Afghans (in India), 1555|1556|Confident|||False
Crisisdb|Power Transitions||Power Transition|Austria - Habsburg Dynasty I|at_habsburg_1|at_habsburg_1|Ferdinand I|Maximilian II|A|A|A|A|A|A|A|A|A|None|1564|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Spanish Empire I|es_spanish_emp_1|EsHabsb|Philip II|Philip III|A|A|A|A|A|A|A|A|A|Spanish Armada|1598|Confident|||False
Crisisdb|Power Transitions||Power Transition|Spanish Empire I|es_spanish_emp_1|EsHabsb|Philip II|Philip III|P|A|A|A|A|IP|P|IP|IP||1598|Confident|||False
Crisisdb|Power Transitions||Power Transition|Mughal Empire|in_mughal_emp|InMugl*|Akbar|Jahangir|P|A|A|P|P|A|A|A|A|None|1605|Confident|||False
Crisisdb|Power Transitions||Power Transition|Portuguese Empire - Renaissance Period|pt_portuguese_emp_1|pt_portuguese_emp_1|Sebastion|Henry the Cardinal|A|A|A|A|A|A|A|A|A||1578|Confident|||False
Crisisdb|Power Transitions||Power Transition|Late Mongols|mn_mongol_late|MnMongL|Jasaghtu Khan|Buyan Sechen|A|A|A|IA|IA|IA|IA|A|A||1592|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Funj Sultanate|et_funj_sultanate|et_funj_sultanate|Amara II|Dakin|IP|IP|SU|SU|SU|SU|SU|SU|SU||1569|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|England Tudor-Stuart|gb_tudor_stuart|GBEnglK|Elizabeth I|James I|P|A|A|P|A|A|A|A|A|None|1603|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice III|it_venetian_rep_3|ItVenR3|Lorenzo Priuli|Girolamo Priuli|A|A|A|A|A|A|A|A|A||1559|Confident|||False
Crisisdb|Power Transitions||Power Transition|French Kingdom - Late Valois|fr_valois_k_2|FrValoL|Francis II|Charles IX|P|A|A|A|A|P|A|A|A|French Wars of Religion|1560|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ethiopia Kingdom|et_ethiopian_k|EtEthiK|Menas|Sarsa Dengel|P|IA|IA|P|P|IA|IA|P|P||1563|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Papal States - Early Modern Period I|it_papal_state_3|ItPapM1|Pius IV (de' Medici)|Pius V (Ghislieri)|A|A|A|A|A|A|A|A|A|None|1565|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|se_saloum_k|Walboumy Diélèn Ndiaye|Maléotane Diouf|IA|IA|IA|IA|IA|IA|IA|IA|IA||1567|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Nkore|ug_nkore_k_1|Early Nkore|Ntare II Kagwejegyerera|Ntare III Rugamaba|||||||||||1587|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|se_saloum_k|Mbagne Diogop Ndiaye Mbodj|Sandéné Kodou Bigué Ndao|IA|IA|IA|IA|IA|IA|IA|IA|IA||1567|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|French Kingdom - Late Valois|fr_valois_k_2|FrValoL|Charles IX|Henry III|P|A|A|A|A|P|A|A|A|French Wars of Religion|1574|Confident|||False
Crisisdb|Power Transitions||Power Transition|Allada|ni_allada_k|ni_allada_k|Agbande|Kin-Ha|||||||||||1580|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Mutapa|zi_mutapa|zi_mutapa|Negomo Chisamhuru|Gatsi Rusere|||||||||||1589|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Baol|se_baol_k|se_baol_k|Amari|Mamalik Thioro|||||||||||1593|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Nayaks of Thanjavur|in_thanjavur_nayaks|in_thanjavur_nayaks|Achuthappa Nayak|Raghunatha Nayak|P|A|A|A|A|A|P|P|P|Battle at Vallamprakara|1614|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kanem-Borno|ni_bornu_emp|ni_bornu_emp|Dala|Aissa Kili|||||||||||1570|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Nayaks of Madurai|in_madurai_nayaks|in_madurai_nayaks|Kumara Krishnappa Nayak|Joint Rulers Group I|A|A|A|A|A|A|A|A|A||1573|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Ethiopia Kingdom|et_ethiopian_k|EtEthiK|Sarsa Dengel|Yaqob|P|IA|IA|P|P|A|A|IA|IA||1597|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Austria - Habsburg Dynasty I|at_habsburg_1|at_habsburg_1|Maximilian II|Rudolf II|P|A|A|A|A|A|A|A|A|None|1576|Confident|||False
Crisisdb|Power Transitions||Power Transition|Hausa bakwai|ni_hausa_k|ni_hausa_k|Yakufu|Dauda Abasama|P|P|IA|IP|IA|IA|IA|IA|IA||1565|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Hausa bakwai|ni_hausa_k|ni_hausa_k|Dauda Abusama|Abubakr Kado|IA|IA|IA|IA|IA|IA|IA|IA|IA||1565|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Jaffna|sl_jaffa_k|sl_jaffa_k|Puviraja Pandaram|Kaasinayinaror Kunjunayinar|||||||||||1566|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Hausa bakwai|ni_hausa_k|ni_hausa_k|Abubakr Kado|Mohamma Shashere|IA|IA|IA|IP|IA|IA|IA|IA|IA||1573|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Jolof|se_jolof_k|se_jolof_k|Giraan Buuri Jelen|Biram Penda Tabara|||||||||||1605|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Kingdom of Kaffa|et_kaffa_k|et_kaffa_k|Bonga|Giba Nechocho|SU|SU|SU|SU|SU|SU|SU|IP|IP||1605|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Jaffna|sl_jaffa_k|sl_jaffa_k|Kaasinayinaror Kunjunayinar|Periyapillai Segarajasekaran|||||||||||1570|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Papal States - Early Modern Period I|it_papal_state_3|ItPapM1|Pius V (Ghislieri)|Gregory XIII (Buoncompagni)|P|A|A|A|A|A|A|A|P|None|1572|Confident|||False
Crisisdb|Power Transitions||Power Transition|Ottoman Empire II|tr_ottoman_emp_2|TrOttm3|Selim II, the Sot|Murad III|A|A|A|A|A|A|A|A|A|None|1574|Confident|||False
Crisisdb|Power Transitions||Power Transition|Republic of Venice IV|it_venetian_rep_4|ItVenR4|Girolamo Priuli|Pietro Loredan|A|A|A|A|A|A|A|A|A||1567|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|se_saloum_k|Sandéné Kodou Bigué Ndao|Sengane Diogop Mbodj|IA|IA|IA|IA|IA|IA|IA|IA|IA||1569|Confident|False|False|False
Crisisdb|Power Transitions||Power Transition|Great Ming|cn_ming_dyn|CnMing*|Longqing Emperor (Zhu Zaiji , Lung Ch’ing, Mu Tsung)|Wanli Emperor (Wan Li, Shen Tsung, Zhu Yijun)|A|A|A|A|A|A|A|A|A|None|1572|Confident|||False
Crisisdb|Power Transitions||Power Transition|Kingdom of Saloum|se_saloum_k|se_saloum_k|Maléotane Diouf|Sambaré Diop|IA|IA|IA|IA|IA|IA|IA|IA|IA||1612|Confident|False|False|False
